,city,Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Single_Bed,Double_bed,Room_type,price,Breakfast Cuisine1,Breakfast Cuisine2,Breakfast Cuisine3
4909,Paris,Hôtel D'Alsace,yes,"85, Boulevard de Strasbourg, 10th arr., 75010 Paris, France",559,7.5,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,18296,Continental,no,no
4910,Paris,Tonic Hotel Saint Germain des Prés,yes,"15, rue des Quatre Vents, 6th arr., 75006 Paris, France",711,7.0,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Classic Double Room with Bath,21478,Continental, Gluten-free,no
4911,Paris,ibis Paris Place d’Italie 13ème,yes,"25 Avenue Stephen Pichon, 13th arr., 75013 Paris, France",1551,7.9,4,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,10673,Continental, Gluten-free,no
4912,Paris,Hotel Choiseul Opera,yes,"1 rue Daunou, 2nd arr., 75002 Paris, France",4501,8.4,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Twin Room,28284,no,no,no
4913,Paris,Best Western Plus Quartier Latin Pantheon,yes,"71 rue Monge, 5th arr., 75005 Paris, France",2101,7.8,3,Good,no,yes,no,no,yes,yes,single bed,double bed,Superior Queen Room,21788,Continental,no,no
4914,Paris,Waldorf Montparnasse,yes,"17 rue du Départ, 14th arr., 75014 Paris, France",1589,8.1,2,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Classic Double Room,16705,Continental,no,no
4915,Paris,Hôtel Aston,yes,"12 Cité Bergère, 9th arr., 75009 Paris, France",2706,7.6,4,Good,no,yes,no,no,yes,yes,single bed,double bed,Small Double Room with Balcony,22088,Continental, Full English/Irish,no
4916,Paris,Kube Hotel Paris - Ice Bar,yes,"1-5 Passage Ruelle, 18th arr., 75018 Paris, France",361,7.7,4,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Kube Double or Twin Room,22162,no,no,no
4917,Paris,Maison Albar Hotels Le Champs-Elysées,yes,"3 avenue Mac Mahon, 17th arr., 75017 Paris, France",382,8.2,2,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Double Room,40658,Continental, American,no
4918,Paris,Hotel Eiffel Blomet,yes,"78 Rue Blomet, 15th arr., 75015 Paris, France",2374,8.7,2,Fabulous,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Double Room with Pool Access,32526,American,no,no
4919,Paris,Hôtel des Buttes Chaumont,yes,"4, Avenue Secretan, 19th arr., 75019 Paris, France",537,7.1,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,12639,Continental,no,no
4920,Paris,Hotel d'Orléans Paris Gare de l'Est,yes,"13 rue de la Lune, 2nd arr., 75002 Paris, France",1172,5.7,2,Passable,no,yes,no,no,yes,no,single bed,double bed,Double Room,7513,no,no,no
4921,Paris,Best Western Plus Hotel Sydney Opera,yes,"50 rue des Mathurins, 8th arr., 75008 Paris, France",1453,9.0,3,Superb,no,yes,no,yes,yes,yes,single bed,double bed,Classic Double Room,26074,Continental, Buffet,no
4922,Paris,Hôtel Regina Louvre,yes,"2 place des Pyramides, 1st arr., 75001 Paris, France",765,8.8,4,Fabulous,yes,yes,no,yes,yes,yes,single bed,double bed,Deluxe Room,54446,Vegetarian, American, Buffet
4923,Paris,Classics Hotel Bastille,yes,"131, rue de Charonne, 11th arr., 75011 Paris, France",1493,7.8,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Standard Room,12904,Buffet,no,no
4924,Paris,Monceau Elysées,yes,"108, rue de Courcelles, 17th arr., 75017 Paris, France",1023,8.5,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Standard Double Room,14142,no,no,no
4925,Paris,55 Hôtel Montparnasse,yes,"55 rue de Plaisance, 14th arr., 75014 Paris, France",1910,7.7,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Business Room,12728,no,no,no
4926,Paris,Hotel Aix Europe,yes,"4 Rue d'Aix, 10th arr., 75010 Paris, France",1075,6.9,3,Pleasant,no,yes,no,no,yes,no,single bed,double bed,Standard Double Room,6364,no,no,no
4927,Paris,Hôtel Eiffel XV,yes,"13-15 rue Viala, 15th arr., 75015 Paris, France",875,7.6,4,Good,yes,yes,no,no,yes,no,single bed,double bed,Executive Double Room,18473,no,no,no
4928,Paris,Le Hameau de Passy,yes,"48, rue de Passy, 16th arr., 75016 Paris, France",2502,7.7,3,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Double Room,17854,Continental, Gluten-free,no
4929,Paris,Hôtel Bellevue et du Chariot d'Or,yes,"39, rue de Turbigo, 3rd arr., 75003 Paris, France",3127,7.5,3,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Double Room,14142,no,no,no
4930,Paris,Auriane Porte De Versailles,yes,"60 Rue Olivier De Serres, 15th arr., 75015 Paris, France",1466,5.5,4,Passable,yes,no,no,no,no,no,single bed,double bed,Double Room,7513,Continental,no,no
4931,Paris,XO Hotel Paris,yes,"25, Rue Theodore de Banville, 17th arr., 75017 Paris, France",872,8.8,3,Fabulous,yes,yes,no,yes,yes,yes,single bed,double bed,Classic Double Room,20948,no,no,no
4932,Paris,Hôtel Kabanel,yes,"21 Rue De Chabrol, 10th arr., 75010 Paris, France",2018,7.5,4,Good,yes,yes,no,no,yes,yes,single bed,double bed,Classic Double Room,13258,Continental,no,no
4933,Paris,Ibis Styles Hotel Paris Gare de Lyon Bastille,yes,"52 avenue Ledru Rollin, 12th arr., 75012 Paris, France",1545,8.2,3,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Standard Double Room,17540,Continental,no,no
4934,Paris,ibis Paris Gare De L'Est TGV,yes,"6, rue Saint-Laurent, 10th arr., 75010 Paris, France",1928,7.3,3,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,23016,Continental, Gluten-free,no
4935,Paris,Eiffel Tower view Residence,yes,"2 Rue Léonce Reynaud, 16th arr., 75116 Paris, France",140,8.3,2,Very good,no,yes,no,yes,yes,yes,,double bed,One-Bedroom Apartment,23864,no,no,no
4936,Paris,Hotel de la Bretonnerie,yes,"22 Rue Sainte-Croix De La Bretonnerie, 4th arr., 75004 Paris, France",607,8.1,2,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Classic Double Room,28278,Continental,no,no
4937,Paris,Petit coin de paradis proche Gare de l'Est,yes,"2 4 Rue de Paradis, 10th arr., 75010 Paris, France",0,0.0,4,Exceptional,no,no,no,no,no,no,,double bed,One-Bedroom Apartment,14000,no,no,no
4938,Paris,ibis Paris Opera La Fayette,yes,"19 Rue Buffault, 9th arr., 75009 Paris, France",1420,7.8,3,Good,no,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,14988,Continental, Gluten-free,no
4939,Paris,Hôtel Neptune Place d'Italie,yes,"15, rue Godefroy, 13th arr., 75013 Paris, France",1592,7.7,3,Good,yes,yes,no,no,yes,no,single bed,double bed,Double Room,10541,Continental,no,no
4940,Paris,LAFAYETTE HOTEL,yes,"198 Rue la Fayette, 10th arr., 75010 Paris, France",427,6.0,4,Pleasant,yes,yes,no,no,yes,no,single bed,double bed,Double Room,8839,no,no,no
4941,Paris,Philéas Lazare & Spa,yes,"24, Rue d'Amsterdam, 9th arr., 75009 Paris, France",1439,9.0,3,Superb,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Double or Twin Room,19799,Continental,no,no
4942,Paris,Platine Hotel,yes,"20 rue de l'Ingénieur Robert Keller, 15th arr., 75015 Paris, France",802,8.1,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Classic Double or Twin Room,20647,Continental,no,no
4943,Paris,Hôtel du Square d'Anvers,yes,"6 place d'Anvers, 9th arr., 75009 Paris, France",1655,6.9,3,Pleasant,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,15910,Continental,no,no
4944,Paris,Hôtel des Pyrénées - Entre Bastille et Nation,yes,"204 Rue du Faubourg Saint-Antoine, 12th arr., 75012 Paris, France",436,7.1,3,Good,yes,yes,no,no,yes,no,single bed,double bed,Double Room,15910,Continental,no,no
4945,Paris,ibis Paris 17 Clichy-Batignolles,yes,"10 rue Bernard Buffet, 17th arr., 75017 Paris, France",6181,6.4,4,Pleasant,yes,yes,no,no,yes,yes,single bed,double bed,Room with 2 Single Beds,10209,Continental, American,no
4946,Paris,Avenir Hotel Montmartre,yes,"39 Boulevard Rochechouart, 9th arr., 75009 Paris, France",50,8.0,2,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Triple Room,14584,Continental,no,no
4947,Paris,Libertel Austerlitz Jardin des Plantes,yes,"12-14 Boulevard De L'hôpital, 5th arr., 75005 Paris, France",1979,7.9,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Comfort Double Room,19180,no,no,no
4948,Paris,Hôtel Gustave,yes,"34, Rue Viala, 15th arr., 75015 Paris, France",1358,8.7,3,Fabulous,yes,yes,no,yes,yes,yes,single bed,double bed,Double Room - Disability Access,25455,no,no,no
4949,Paris,Hotel Le Notre Dame Saint Michel,yes,"1, Quai Saint Michel, 5th arr., 75005 Paris, France",570,8.2,3,Very good,no,yes,no,yes,yes,yes,single bed,double bed,Double or Single Room with Courtyard View,24925,Continental,no,no
4950,Paris,Elysées Hôtel,yes,"100 rue la Boétie, 8th arr., 75008 Paris, France",1397,7.0,4,Good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,22594,Continental,no,no
4951,Paris,Le Trente,yes,"30 rue Clairaut, 17th arr., 75017 Paris, France",947,7.9,2,Good,yes,yes,no,no,yes,yes,single bed,double bed,Standard Double Room,10492,Continental,no,no
4952,Paris,ibis Paris Père Lachaise,yes,"80, Rue de la Folie Regnault, 11th arr., 75011 Paris, France",670,8.0,4,Very good,no,yes,no,yes,yes,yes,,double bed,Standard Double Room,14080,Continental,no,no
4953,Paris,Aparthotel Adagio Paris Bercy Village,yes,"1/7 cour du Minervois, 12th arr., 75012 Paris, France",1721,7.8,3,Good,yes,no,no,no,yes,yes,single bed,double bed,Studio (2 Adults),16334,Buffet,no,no
4954,Paris,Hôtel Paris Vaugirard,yes,"403 Rue de Vaugirard, 15th arr., 75015 Paris, France",4323,8.2,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Twin Room,13170,Continental, Vegetarian, Gluten-free
4955,Paris,Europe Hotel Paris Eiffel,yes,"103 Bd De Grenelle, 15th arr., 75015 Paris, France",1410,8.0,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Cozy Double Room,21566,Continental, American,no
4956,Paris,Hotel Monceau Wagram,yes,"7, Rue Rennequin, 17th arr., 75017 Paris, France",1368,7.3,3,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,19445,Gluten-free,no,no
4957,Paris,Best Western Au Trocadéro,yes,"3, avenue Raymond Poincaré, 16th arr., 75016 Paris, France",1331,8.6,4,Fabulous,no,yes,no,yes,yes,yes,single bed,double bed,Double Room with 1 Double Bed,22981,Continental, Vegetarian, Gluten-free
4958,Paris,Pullman Paris Montparnasse,yes,"19, Rue du Commandant René Mouchotte, 14th arr., 75014 Paris, France",1827,8.5,3,Very good,yes,yes,yes,yes,yes,yes,single bed,double bed,Deluxe Queen Room with Paris View,29433,Continental, Full English/Irish, Vegetarian
4959,Paris,Hôtel Henri IV Rive Gauche,yes,"9 Rue Saint Jacques, 5th arr., 75005 Paris, France",1656,8.4,3,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Twin Room,23069,Continental,no,no
4960,Paris,Arc Elysées,yes,"45 rue Washington, 8th arr., 75008 Paris, France",993,7.6,2,Good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,22273,Continental,no,no
4961,Paris,Hotel de l'Europe,yes,"35 rue du Père Corentin, 14th arr., 75014 Paris, France",2061,6.3,4,Pleasant,no,yes,no,no,yes,yes,single bed,double bed,Double Room,11048,no,no,no
4962,Paris,ibis budget Paris Porte De Montmartre,yes,"45 rue du Docteur Babinski, 18th arr., 75018 Paris, France",7588,6.1,3,Pleasant,no,yes,no,no,yes,yes,single bed,double bed,Triple Room,8848,Continental,no,no
4963,Paris,Hotel Les Théâtres,yes,"98 Rue De Clery, 2nd arr., 75002 Paris, France",559,7.9,3,Good,no,yes,no,yes,yes,yes,,double bed,Classic Double Room,25544,Continental,no,no
4964,Paris,Virgina,yes,"66 rue du Père Corentin, 14th arr., 75014 Paris, France",2752,8.3,3,Very good,yes,no,no,yes,yes,yes,single bed,double bed,Superior Double Room,8662,Continental,no,no
4965,Paris,Hôtel Vendome Saint-Germain,yes,"8 Rue d'arras, 5th arr., 75005 Paris, France",2018,8.6,3,Fabulous,no,yes,no,no,yes,yes,single bed,double bed,Classic Double Room,31819,no,no,no
4966,Paris,Laz' Hotel Spa Urbain Paris,yes,"17 Rue de Milan, 9th arr., 75009 Paris, France",1289,8.6,3,Fabulous,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double or Twin Room,33233,Continental,no,no
4967,Paris,Glasgow Monceau by Patrick Hayat,yes,"3, Rue de la Félicité, 17th arr., 75017 Paris, France",531,7.9,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Glasgow Room,18296,Continental, Halal, Gluten-free
4968,Paris,Hôtel Londres et New York - Les Collectionneurs,yes,"15, Place du Havre, 8th arr., 75008 Paris, France",312,8.0,2,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,28372,no,no,no
4969,Paris,Résidence de Bourgogne,yes,"15 Rue du Faubourg Saint-Martin, 10th arr., 75010 Paris, France",878,6.7,4,Pleasant,yes,no,no,yes,yes,no,single bed,double bed,Deluxe Triple Room,8750,Continental,no,no
4970,Paris,Hôtel Palais De Chaillot,yes,"35 Avenue Raymond Poincaré, 16th arr., 75016 Paris, France",772,8.7,4,Fabulous,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Twin Room,26516,Continental, Vegetarian, Gluten-free
4971,Paris,Marie et Igor,yes,"1er etage 154 Boulevard Pereire, 17th arr., 75017 Paris, France",13,8.7,3,Fabulous,no,yes,no,no,yes,no,,double bed,Double Room,10606,Continental,no,no
4972,Paris,Hôtel Central Bastille,no,"16 Rue de la Roquette, 11th arr., 75011 Paris, France",364,4.8,3,Disappointing,no,yes,no,no,no,no,single bed,double bed,Double Room,10262,no,no,no
4973,Paris,Hôtel Esté,yes,"76 Boulevard de Strasbourg, 10th arr., 75010 Paris, France",205,8.7,4,Fabulous,yes,yes,no,yes,yes,yes,single bed,double bed,Classic Room,28549,Continental, Vegetarian, Gluten-free
4974,Paris,Hôtel de Roubaix,yes,"6, rue Greneta, 3rd arr., 75003 Paris, France",4465,9.0,3,Superb,yes,yes,no,no,yes,yes,single bed,double bed,Twin Room,17147,Continental,no,no
4975,Paris,Hôtel Montholon,yes,"15 rue de Montholon, 9th arr., 75009 Paris, France",461,7.8,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,16705,no,no,no
4976,Paris,Hotel Corona Rodier,yes,"4, Rue Rodier, 9th arr., 75009 Paris, France",1384,7.0,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Triple Room,14672,Gluten-free,no,no
4977,Paris,Les Patios du Marais 2,yes,"26 Rue des Gravilliers, 3rd arr., 75003 Paris, France",1532,7.3,5,Good,yes,yes,no,no,yes,no,single bed,double bed,Studio Apartment - D4GD United Color,16626,no,no,no
4978,Paris,Courtyard by Marriott Paris Gare de Lyon,no,"209-211 Rue de Bercy, 12th arr., 75012 Paris, France",1761,8.5,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Deluxe King Room,41997,Vegetarian, American,no
4979,Paris,Hôtel Saint Pierre,yes,"4 rue de l'Ecole de Medecine, 6th arr., 75006 Paris, France",2465,7.4,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,23069,Continental,no,no
4980,Paris,Mercure Paris 15 Porte de Versailles,yes,"6, Rue Saint Lambert, 15th arr., 75015 Paris, France",274,7.7,3,Good,yes,yes,no,yes,yes,yes,,double bed,Classic Double Room,15870,Continental,no,no
4981,Paris,Aéro,yes,"3 Place de Passy, 16th arr., 75016 Paris, France",362,7.7,3,Good,no,yes,yes,yes,yes,yes,single bed,double bed,Standard Double Room,19445,Continental,no,no
4982,Paris,ibis styles Paris Montmartre Batignolles,yes,"3 Rue Forest, 18th arr., 75018 Paris, France",1487,7.9,3,Good,yes,yes,no,no,yes,yes,,double bed,Standard Double Room,15264,Continental,no,no
4983,Paris,Modern flat heart of Vème,yes,"39 Rue Poliveau, 5th arr., 75005 Paris, France",1,9.0,3,Superb,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,13258,no,no,no
4984,Paris,Hôtel Brittany,yes,"3-5, Rue Saint Lazare, 9th arr., 75009 Paris, France",716,8.1,2,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Comfy Double,18826,Continental,no,no
4985,Paris,St Christopher's Inn Paris - Gare du Nord,yes,"5 rue de Dunkerque, 10th arr., 75010 Paris, France",7852,7.2,2,Good,no,yes,no,yes,yes,yes,single bed,double bed,Economy Double Room with Private Bathroom,15717,Continental,no,no
4986,Paris,Millésime Hôtel,yes,"15 Rue Jacob, 6th arr., 75006 Paris, France",777,9.2,3,Superb,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Double Room,39597,Continental,no,no
4987,Paris,Hotel Ariane Montparnasse by Patrick Hayat,yes,"35 Rue De La Sabliere, 14th arr., 75014 Paris, France",242,8.0,3,Very good,yes,yes,no,no,yes,yes,,double bed,Comfort Double Room,20329,Continental,no,no
4988,Paris,Hôtel Tingis,yes,"2 rue Emile Level, 17th arr., 75017 Paris, France",1813,7.0,4,Good,no,yes,no,no,yes,no,single bed,double bed,Comfort Double Room,6633,no,no,no
4989,Paris,Hôtel Etoile Trocadéro,yes,"21 Rue Saint Didier, 16th arr., 75016 Paris, France",1538,8.2,3,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Superior Double Room,18201,Continental,no,no
4990,Paris,Hôtel De Venise,yes,"4 rue de Chaligny, 12th arr., 75012 Paris, France",2577,8.2,3,Very good,no,yes,no,no,yes,yes,single bed,double bed,Superior Double Room,16528,Continental,no,no
4991,Paris,Le Senat,yes,"10 rue de Vaugirard, 6th arr., 75006 Paris, France",525,8.2,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Room,26958,Continental,no,no
4992,Paris,Apartments WS Hôtel de Ville - Le Marais,yes,"37 Rue de Rivoli, 4th arr., 75004 Paris, France",350,7.2,4,Good,yes,yes,no,no,yes,no,,double bed,One-Bedroom Apartment,17381,Continental,no,no
4993,Paris,Prince Albert Montmartre,yes,"116 Rue Ordener, 18th arr., 75018 Paris, France",1388,8.1,3,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Twin Room,13894,Continental, Vegetarian,no
4994,Paris,Excelsior Batignolles,yes,"16 rue Caroline, 17th arr., 75017 Paris, France",1257,8.1,4,Very good,yes,yes,no,no,yes,yes,,double bed,Superior Double Room,9723,Continental,no,no
4995,Paris,"Holiday Inn Paris-Auteuil, an IHG Hotel",yes,"21, Rue Gudin, 16th arr., 75016 Paris, France",1154,8.6,3,Fabulous,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,24748,Continental, Gluten-free, American
4996,Paris,Ibis Styles Paris Crimée La Villette,yes,"219 Rue De Crimee, 19th arr., 75019 Paris, France",801,6.3,3,Pleasant,no,yes,no,no,yes,yes,single bed,double bed,Standard Double Room,10673,Halal, Gluten-free,no
4997,Paris,Hôtel Lumières Montmartre Paris,yes,"110 rue Damrémont, 18th arr., 75018 Paris, France",1678,7.4,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,12286,Continental,no,no
4998,Paris,Hôtel Saint Roch,yes,"25 rue Saint Roch, 1st arr., 75001 Paris, France",1031,7.4,4,Good,yes,yes,no,no,yes,no,single bed,double bed,Superior Double Room,23334,Continental,no,no
4999,Paris,Belfast,yes,"10 avenue Carnot, 17th arr., 75017 Paris, France",977,7.6,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Standard Double Room,19461,no,no,no
5000,Paris,L'Espérance,yes,"45 rue de la Gaité, 14th arr., 75014 Paris, France",54,4.3,2,Disappointing,yes,yes,no,no,no,no,single bed,double bed,Double Room,10430,no,no,no
5001,Paris,Le Petit Borda,yes,"4 Rue Borda, 3rd arr., 75003 Paris, France",828,4.1,4,Disappointing,no,yes,no,no,no,no,single bed,double bed,Double Room with Private Bathroom,9723,no,no,no
5002,Paris,Le Petit Borda,yes,"4 Rue Borda, 3rd arr., 75003 Paris, France",828,4.1,4,Disappointing,no,yes,no,no,no,no,single bed,double bed,Double Room with Private Bathroom,9723,no,no,no
5003,Paris,Bob Hotel,yes,"30 rue Pernety, 14th arr., 75014 Paris, France",1231,8.3,4,Very good,no,yes,no,yes,yes,yes,,double bed,Double Room,16415,Continental,no,no
5004,Paris,Hôtel Elysées Paris,yes,"1, Rue Brey, 17th arr., 75017 Paris, France",1375,7.4,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Deluxe Double or Twin Room,30847,no,no,no
5005,Paris,Denfert-Montparnasse,yes,"70 rue Daguerre, 14th arr., 75014 Paris, France",1037,7.3,4,Good,no,yes,no,yes,yes,yes,,double bed,Double or Twin Room,10164,Continental,no,no
5006,Paris,Hotel André Latin,yes,"50-52 Rue Gay-Lussac, 5th arr., 75005 Paris, France",1300,8.1,2,Very good,yes,yes,no,no,yes,no,single bed,double bed,Double Room,15644,Continental, Gluten-free,no
5007,Paris,"Holiday Inn Paris - Gare de Lyon Bastille, an IHG Hotel",yes,"11-15 Rue De Lyon, 12th arr., 75012 Paris, France",2319,8.5,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,26171,American,no,no
5008,Paris,L'Amiral,yes,"90 Rue De L'Amiral Roussin, 15th arr., 75015 Paris, France",1346,8.3,3,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Double Room,16793,Continental,no,no
5009,Paris,Bailli De Suffren,yes,"149 Avenue de Suffren, 15th arr., 75015 Paris, France",936,8.0,3,Very good,no,yes,no,yes,yes,yes,single bed,double bed,Double Room - Large Bed,19545,Continental,no,no
